Latitude,Longitude,Location,Country
10.39583333,-65.9875,92W7+82 Río Chico,92W7+82 Río Chico
37.12083333,10.1625,45C6+8X Dawwar az Zughb,45C6+8X Dawwar az Zughb
15.89583333,-87.79583333,V6W3+8M Saraguama,V6W3+8M Saraguama
21.5875,87.3125,H8Q6+2X Sataguhalia,H8Q6+2X Sataguhalia
32.54583333,120.9875,GXWQ+82 Yangkouzhen,GXWQ+82 Yangkouzhen
-6.779166667,108.8041667,6RC3+8M Kalisari,6RC3+8M Kalisari
2.604166667,-78.42083333,JH3H+MM Mosquera,JH3H+MM Mosquera
35.7875,-0.120833333,QVPH+XM Mers El Hadjadj,QVPH+XM Mers El Hadjadj
14.9875,-83.15416667,XRPW+X8 Cabo Viejo,XRPW+X8 Cabo Viejo
25.4625,119.2208333,F67C+28 Licheng District,F67C+28 Licheng District
-10.87916667,13.8125,4RC6+8X Caputo,4RC6+8X Caputo
-31.94583333,29.17916667,353H+MM Matokazini,353H+MM Matokazini
3.779166667,98.67083333,QMHC+M8 Hamparan Perak,QMHC+M8 Hamparan Perak
9.3375,-71.74583333,87Q3+2M La Ciega,87Q3+2M La Ciega
19.9625,106.0291667,X27H+2M Kim Sơn District,X27H+2M Kim Sơn District
-29.3875,31.3375,J86Q+X2 KwaDukuza,J86Q+X2 KwaDukuza
35.97916667,10.52916667,XGHH+MM Sidi Bou Ali,XGHH+MM Sidi Bou Ali
5.4625,-9.570833333,FC7H+2M River Cess Town,FC7H+2M River Cess Town
36.97083333,121.9708333,XXCC+88 Wendeng District,XXCC+88 Wendeng District
22.3625,88.95416667,VIII- Bhanderkhali Dag No 852/ 1254,VIII- Bhanderkhali Dag No 852/ 1254
13.27083333,99.94583333,7WCW+88 Bang Tabun,7WCW+88 Bang Tabun
-22.92916667,-43.77916667,36CC+88 Santa Cruz,36CC+88 Santa Cruz
22.80416667,113.3125,R836+MX Shunde District,R836+MX Shunde District
13.7375,-90.10416667,PVPW+X8 Garita Palmera,PVPW+X8 Garita Palmera
33.64583333,120.5791667,8Q52JHWH+8M,8Q52JHWH+8M
37.8875,126.4041667,VCP3+XM Kaepung,VCP3+XM Kaepung
20.84583333,110.1875,R5WP+8X Leigaozhen,R5WP+8X Leigaozhen
29.35416667,-89.40416667,9H3W+M8 Boothville-Venice,9H3W+M8 Boothville-Venice
4.745833333,6.954166667,PXW3+8M Bakana,PXW3+8M Bakana
1.8125,100.9291667,RW6H+XM Lenggadai Hulu,RW6H+XM Lenggadai Hulu
15.15416667,42.84583333,5R3W+M8 Urj,5R3W+M8 Urj
-33.72083333,25.84583333,7RHW+M8 Gqeberha,7RHW+M8 Gqeberha
3.3375,101.2291667,86QH+2M Kuala Selangor,86QH+2M Kuala Selangor
-29.97083333,30.97083333,27 Refinery Dr,27 Refinery Dr
-5.204166667,12.1375,Q4WP+8X Landana,Q4WP+8X Landana
21.42916667,110.3708333,C9HC+M8 Xinhuazhen,C9HC+M8 Xinhuazhen
-33.2875,27.47916667,PF6H+XM Hamburg,PF6H+XM Hamburg
10.22083333,106.6875,6MCP+8X Bình Đại District,6MCP+8X Bình Đại District
7.9625,49.84583333,XR7W+28 Eyl,XR7W+28 Eyl
40.72916667,26.0375,P2HP+MX Enez/Edirne,P2HP+MX Enez/Edirne
51.72083333,4.670833333,PMCC+88 Lage Zwaluwe,PMCC+88 Lage Zwaluwe
23.54583333,120.1458333,G4WW+88 Taiwan,G4WW+88 Taiwan
-7.204166667,112.6541667,Pergudangan Osowilangun Tio,Pergudangan Osowilangun Tio
12.90416667,-83.52083333,WF3H+MM La Barra,WF3H+MM La Barra
4.7875,8.404166667,QCP3+XM Ikang Passage,QCP3+XM Ikang Passage
22.3375,88.89583333,8VQW+28 Tushkhali,8VQW+28 Tushkhali
1.120833333,102.1208333,44CC+88 Belading,44CC+88 Belading
-11.9375,-77.1375,3V67+PFF,3V67+PFF
37.4625,49.94583333,FW7W+28 Kiashahr,FW7W+28 Kiashahr
33.69583333,-7.420833333,MHWJ+G2,MHWJ+G2
2.279166667,97.75416667,7QH3+8FR,7QH3+8FR
36.72083333,52.72916667,PPCH+8M Kohne Mahale Mirod,PPCH+8M Kohne Mahale Mirod
7.145833333,100.4625,4FW6+8X Khu Tao,4FW6+8X Khu Tao
-30.0125,-51.27083333,XPQH+2M Eldorado do Sul,XPQH+2M Eldorado do Sul
5.970833333,80.44583333,XCCW+6HW,XCCW+6HW
22.7125,91.2125,P676+2X Ghoshbagh,P676+2X Ghoshbagh
3.254166667,101.2958333,773W+M8 Jeram,773W+M8 Jeram
-6.0375,106.4541667,XF73+2M Pagedangan Ilir,XF73+2M Pagedangan Ilir
13.35416667,-89.0375,9X37+M2 El Pajaral,9X37+M2 El Pajaral
-25.17083333,33.5125,RGH6+MX Mexinguine,RGH6+MX Mexinguine
-28.80416667,32.02916667,52WH+8M Richards Bay,52WH+8M Richards Bay
23.69583333,117.2291667,M6WH+8M Zhaoan,M6WH+8M Zhaoan
28.67916667,-11.12083333,7CWCMVHH+MM,7CWCMVHH+MM
6.779166667,-58.1875,QRH6+MX Schoonord,QRH6+MX Schoonord
37.47916667,49.44583333,Bandar Anzali,Bandar Anzali
22.50416667,114.0375,G23Q+M2 Mai Po,G23Q+M2 Mai Po
44.9625,12.5125,XG76+2X Porto Tolle,XG76+2X Porto Tolle
31.17916667,121.8125,5RH6+MX Pudong,5RH6+MX Pudong
28.49583333,121.5791667,FHWH+8M Luqiao District,FHWH+8M Luqiao District
36.99583333,54.02916667,X2WH+8M Charqoli,X2WH+8M Charqoli
0.029166667,109.2458333,26HW+76P,26HW+76P
9.404166667,106.1375,C43P+MX Trần Đề District,C43P+MX Trần Đề District
39.70416667,-75.5125,PF3P+MX Wilmington,PF3P+MX Wilmington
-33.87083333,25.62916667,4JHH+MM Gqeberha,4JHH+MM Gqeberha
10.77916667,122.6541667,QMH3+MM Zarraga,QMH3+MM Zarraga
-8.4375,113.6041667,HJ63+XM Sabrang,HJ63+XM Sabrang
30.37083333,120.8875,9VCP+8X Haiyan,9VCP+8X Haiyan
36.8375,121.4541667,RFQ3+2M Rushan,RFQ3+2M Rushan
19.2875,72.9125,7WP6+XX Mira Bhayandar,7WP6+XX Mira Bhayandar
40.4375,122.2375,C6PQ+X2 Tuanshan Residential District,C6PQ+X2 Tuanshan Residential District
-7.429166667,106.7958333,HQCW+88 Sinarlaut,HQCW+88 Sinarlaut
29.17916667,50.6625,5MH6+MX Ramleh,5MH6+MX Ramleh
36.99583333,7.254166667,X7W3+8M El Marsa,X7W3+8M El Marsa
13.2125,80.32083333,687C+28 Chennai,687C+28 Chennai
13.4375,-16.14583333,CVP3+XM Kemoto,CVP3+XM Kemoto
46.15416667,34.8125,5R36+MX Heniches'k,5R36+MX Heniches'k
5.920833333,-10.07083333,WWCH+8M Edina,WWCH+8M Edina
-8.304166667,113.3041667,M8W3+8M Wotgalih,M8W3+8M Wotgalih
31.94583333,120.3041667,China,China
6.5125,81.70416667,GP73+2M Meegaha Beraliya,GP73+2M Meegaha Beraliya
6.545833333,-57.74583333,G7W3+8M Mahaicony,G7W3+8M Mahaicony
23.62916667,117.0291667,J2HH+MM Huanggangzhen,J2HH+MM Huanggangzhen
38.62083333,117.5708333,JHCC+88 Gulin,JHCC+88 Gulin
16.34583333,81.42083333,8CWC+88 Nidamarru,8CWC+88 Nidamarru
-30.0125,30.92916667,44 Wavecrest Rd,44 Wavecrest Rd
-6.154166667,38.84583333,RRWW+88 Kisauke,RRWW+88 Kisauke
-12.27083333,-76.90416667,P3HW+M8 Lurin,P3HW+M8 Lurin
31.60416667,121.2458333,J63W+M8 Taicang,J63W+M8 Taicang
43.3625,131.7958333,9Q7W+28 Tavrichanka,9Q7W+28 Tavrichanka
32.9125,13.24583333,W66W+X8 Tripoli,W66W+X8 Tripoli
-6.670833333,111.1875,85HP+MX Raci,85HP+MX Raci
2.354166667,111.5125,9G36+MX Bintangor,9G36+MX Bintangor
7.054166667,125.6125,3J37+M2 Davao City,3J37+M2 Davao City
21.7875,108.8458333,QRPW+X8 Dongchangzhen,QRPW+X8 Dongchangzhen
-33.49583333,27.1375,G43P+MX Gibraltar Rock,G43P+MX Gibraltar Rock
36.77916667,3.229166667,Q6HH+VJ,Q6HH+VJ
16.5625,107.6041667,HJ63+XM Hương Trà District,HJ63+XM Hương Trà District
33.60416667,-7.620833333,J93H+JJ8,J93H+JJ8
-6.079166667,12.47083333,WFCC+88 Soyo,WFCC+88 Soyo
2.504166667,100.1625,G537+M2 Tanjung Sarang Elang,G537+M2 Tanjung Sarang Elang
-6.004166667,106.3958333,X9WW+88 Pedaleman,X9WW+88 Pedaleman
15.92916667,-85.65416667,W8HW+M8 Santa Rosa de Aguan,W8HW+M8 Santa Rosa de Aguan
22.27916667,72.9125,7WH6+MX Gajana,7WH6+MX Gajana
29.67916667,32.3625,M9H7+M2 Erban Atekah and Al Manayef,M9H7+M2 Erban Atekah and Al Manayef
30.27083333,121.4291667,7CCH+8M Cixi,7CCH+8M Cixi
2.395833333,101.9708333,9XWC+88 Linggi,9XWC+88 Linggi
8.379166667,100.1708333,95HC+M8 Pak Phanang Fangtawanok,95HC+M8 Pak Phanang Fangtawanok
16.12083333,120.3875,49CP+FXC,49CP+FXC
30.74583333,121.3791667,China,China
-29.99583333,-51.22916667,2Q3C+M8 Arquipélago,2Q3C+M8 Arquipélago
13.95416667,-91.3125,XM3P+MX Tecojate,XM3P+MX Tecojate
23.55416667,116.8875,HV3P+MX Chenghai District,HV3P+MX Chenghai District
37.0625,119.2541667,3763+XM Hanting District,3763+XM Hanting District
3.979166667,98.54583333,XGHW+M8 Tapak Kuda,XGHW+M8 Tapak Kuda
10.79583333,75.94583333,QWVW+WP8,QWVW+WP8
32.20416667,121.3791667,693H+MM Dingdian Town,693H+MM Dingdian Town
16.54583333,97.6625,GMW7+82 Babugon,GMW7+82 Babugon
39.2125,49.02083333,8HFF627C+28,8HFF627C+28
10.10416667,106.6791667,4M3J+G2Q,4M3J+G2Q
24.39583333,117.9041667,9WW3+8M Fugongzhen,9WW3+8M Fugongzhen
6.2375,102.0958333,63PW+X8 Tumpat,63PW+X8 Tumpat
-19.64583333,44.42916667,9C3H+MM Ambozaka,9C3H+MM Ambozaka
37.95416667,27.27083333,X73C+M8 Selçuk/İzmir,X73C+M8 Selçuk/İzmir
31.0125,121.9041667,2W73+2M Binhai Town,2W73+2M Binhai Town
-6.8625,110.1625,45Q7+22 Margorejo,45Q7+22 Margorejo
5.379166667,100.3708333,99HC+M8 Perai,99HC+M8 Perai
39.1625,118.6791667,5M6H+XM Caofeidian District,5M6H+XM Caofeidian District
-8.379166667,113.4791667,JFCH+8M Lojejer,JFCH+8M Lojejer
10.47083333,107.3625,F9C7+82 Đất Đỏ District,F9C7+82 Đất Đỏ District
24.4125,120.6041667,CJ74+P3,CJ74+P3
13.19583333,-88.3375,5MW7+82 Hacienda La Chepona,5MW7+82 Hacienda La Chepona
22.87916667,115.3125,V8H6+MX Lian'anzhen,V8H6+MX Lian'anzhen
22.72916667,120.2541667,No. 54,No. 54
11.5375,122.8625,GVP7+X2 Panay,GVP7+X2 Panay
34.92083333,119.1958333,W5CW+FJ6,W5CW+FJ6
24.75416667,67.47083333,QF3C+M8 Bin Qasim Town,QF3C+M8 Bin Qasim Town
6.7125,101.6375,PJ6Q+P4X,PJ6Q+P4X
9.745833333,106.5375,PGWQ+82 Cầu Ngang District,PGWQ+82 Cầu Ngang District
13.82083333,121.4625,RFC6+8X Sariaya,RFC6+8X Sariaya
38.12083333,118.2291667,8PCW46CH+8M,8PCW46CH+8M
19.19583333,-69.62083333,59WH+8M Sanchez,59WH+8M Sanchez
6.279166667,1.8125,7RH6+MX Grand Popo,7RH6+MX Grand Popo
-7.695833333,113.9375,Jl. Raya Pelabuhan No.164,Jl. Raya Pelabuhan No.164
22.8875,115.6708333,VMQC+28 Wucuoxin Town,VMQC+28 Wucuoxin Town
39.40416667,127.4541667,CF33+MM Songjae-ri,CF33+MM Songjae-ri
42.1875,41.64583333,5JPW+X8 Poti,5JPW+X8 Poti
36.8125,53.1125,R467+X2 Khazar Abad,R467+X2 Khazar Abad
6.8875,101.2791667,V7PH+HX6 4120 Tambon Bana,V7PH+HX6 4120 Tambon Bana
6.145833333,-10.3875,4JW7+82 Marshall,4JW7+82 Marshall
5.795833333,0.654166667,QMW3+8M Ada Foah,QMW3+8M Ada Foah
18.74583333,-95.74583333,P7W3+8M Paso Nacional,P7W3+8M Paso Nacional
7.304166667,79.8375,8R3Q+M24,8R3Q+M24
39.04583333,118.2791667,27WH+8M Nanbao Town,27WH+8M Nanbao Town
39.3375,122.2458333,86QW+28 Daliujiazhen,86QW+28 Daliujiazhen
34.8375,119.1791667,R5QJ+32G,R5QJ+32G
17.50416667,120.4125,GC37+M2 Santa,GC37+M2 Santa
9.4875,80.4875,FFPQ+X2 Pachchilapalli,FFPQ+X2 Pachchilapalli
-7.470833333,112.8208333,GRHC+M8 Kalanganyar,GRHC+M8 Kalanganyar
25.1125,121.2458333,466W+X8 Taiwan,466W+X8 Taiwan
11.54583333,109.0125,286 Dã Tượng,286 Dã Tượng
21.55416667,111.4458333,HC3W+M8 Shabazhen,HC3W+M8 Shabazhen
-22.7625,-43.25416667,6PPW+X8 Duque de Caxias,6PPW+X8 Duque de Caxias
22.89583333,115.6125,VJW7+82 Shangyingzhen,VJW7+82 Shangyingzhen
2.654166667,103.6208333,9971,9971
-16.72083333,-72.42083333,7HHH+MM Quilca,7HHH+MM Quilca
35.60416667,119.6458333,JJ3W+M8 Liangchengzhen,JJ3W+M8 Liangchengzhen
31.75416667,121.5958333,QH3W+M8 Qidong,QH3W+M8 Qidong
9.0375,104.8208333,2RPC+W8W,2RPC+W8W
3.770833333,98.7125,QPC6+8X Pematang Johar,QPC6+8X Pematang Johar
38.05416667,-121.9208333,333H+MM Bay Point,333H+MM Bay Point
22.74583333,113.7541667,Guang Shen Yan Jiang Gao Su Gong Lu,Guang Shen Yan Jiang Gao Su Gong Lu
32.07916667,120.6291667,3JHH+MM Rugao,3JHH+MM Rugao
9.020833333,105.4125,2CC7+82 Đầm Dơi District,2CC7+82 Đầm Dơi District
13.8875,120.9041667,VWP3+QJ6,VWP3+QJ6
14.82083333,120.5791667,RHCH+8M Lubao,RHCH+8M Lubao
18.9875,105.6125,XJP7+X2 Diễn Châu District,XJP7+X2 Diễn Châu District
37.09583333,50.3875,39WP+8X Kelachay,39WP+8X Kelachay
16.50416667,97.65416667,GM33+MM Mawlamyine,GM33+MM Mawlamyine
-8.279166667,142.4041667,PCC3+8M Mugumugu,PCC3+8M Mugumugu
9.429166667,-75.9125,C3HQ+M2 San Bernardo del Viento,C3HQ+M2 San Bernardo del Viento
54.3125,18.9375,8W6P+XX Gdańsk,8W6P+XX Gdańsk
9.654166667,80.07916667,M33H+MM Chavakachcheri,M33H+MM Chavakachcheri
33.04583333,120.8208333,2RWC+88 Chuandong Town,2RWC+88 Chuandong Town
-31.07916667,30.19583333,W5CW+46,W5CW+46
1.645833333,103.9625,JXW6+8X Ayer Tawar,JXW6+8X Ayer Tawar
-3.695833333,119.4541667,8F33+MM Bababinanga,8F33+MM Bababinanga
4.854166667,8.279166667,V73H+MM James Crossing,V73H+MM James Crossing
5.2125,-9.345833333,6M73+2M Banka Town,6M73+2M Banka Town
20.77083333,106.7541667,QQC3+8M Dương Kinh,QQC3+8M Dương Kinh
31.14583333,33.8125,4RW6+GP,4RW6+GP
10.37083333,104.4875,9FCQ+CC2,9FCQ+CC2
36.59583333,35.5875,HHWQ+82 Yumurtalık/Adana,HHWQ+82 Yumurtalık/Adana
-6.095833333,106.9625,Jl. Marunda Kongsi No.27,Jl. Marunda Kongsi No.27
36.85416667,7.954166667,VX33+MM Berrihane,VX33+MM Berrihane
19.8375,-71.67916667,R8QC+28 Monte Cristi,R8QC+28 Monte Cristi
37.47916667,49.4625,FFH7+M2 Bandar Anzali,FFH7+M2 Bandar Anzali
53.67083333,-0.6875,M8C6+8X Scunthorpe,M8C6+8X Scunthorpe
31.52083333,31.02083333,G2CC+88 Al Abaad Al Bahreyah,G2CC+88 Al Abaad Al Bahreyah
17.7375,106.4291667,PCPH+XM Quảng Trạch District,PCPH+XM Quảng Trạch District
12.3125,98.77916667,8Q6H+XM Pyinwun,8Q6H+XM Pyinwun
10.02083333,122.7291667,2PCH+8M Ilog,2PCH+8M Ilog
-7.895833333,110.0291667,423H+CQW Jembatan Merah Kadilangu,423H+CQW Jembatan Merah Kadilangu
10.50416667,122.8125,GR36+XHX,GR36+XHX
34.3625,10.19583333,956W+X8 Al Hushayshinah,956W+X8 Al Hushayshinah
1.820833333,102.8958333,RVCW+88 Batu Pahat,RVCW+88 Batu Pahat
5.2375,115.4708333,6FPC+X8 Beaufort,6FPC+X8 Beaufort
24.94583333,118.6875,WMWP+8X Luojiang District,WMWP+8X Luojiang District
-7.7875,109.6458333,6J7W+28 Ayamputih,6J7W+28 Ayamputih
3.854166667,100.8458333,VR3W+M8 Sungai Sumun,VR3W+M8 Sungai Sumun
15.14583333,108.8708333,4VWC+88 Son Tinh District,4VWC+88 Son Tinh District
21.3375,110.6208333,8JQC+28 Wuchuan,8JQC+28 Wuchuan
44.4375,46.8125,CRP6+XX Put' Rybaka,CRP6+XX Put' Rybaka
5.7875,-57.1375,QVP7+X2 South Drain,QVP7+X2 South Drain
14.65416667,120.9458333,MW3W+VH6,MW3W+VH6
6.3625,81.52916667,9G6H+XM Yala,9G6H+XM Yala
-7.6125,112.8875,9VQP+2X Semare,9VQP+2X Semare
1.6375,-79.00416667,67H2JXQW+28,67H2JXQW+28
-6.2375,107.7125,QP76+2X Tanjungtiga,QP76+2X Tanjungtiga
31.45416667,30.9125,FW36+MX AR Radif,FW36+MX AR Radif
6.3125,1.9625,8X67+X2 Gbézoumé,8X67+X2 Gbézoumé
14.4375,-92.0875,CWP7+X2 Manchon,CWP7+X2 Manchon
36.12916667,120.0958333,43HW+M8 Jiaozhou City,43HW+M8 Jiaozhou City
16.87916667,107.1625,V5H7+M2 Triệu Phong District,V5H7+M2 Triệu Phong District
0.170833333,102.5791667,5HCH+8M Teluk Meranti,5HCH+8M Teluk Meranti
9.470833333,80.25416667,F7C3+8M Nallur,F7C3+8M Nallur
33.12083333,11.6125,4JC7+82 Ra's Ajdir,4JC7+82 Ra's Ajdir
31.92083333,-114.9541667,W2CW+88 Alto Golfo de California y Delta del Río Colorado,W2CW+88 Alto Golfo de California y Delta del Río Colorado
-6.954166667,110.4041667,Lingkar Jl. Tj. Mas Raya No.A1,Lingkar Jl. Tj. Mas Raya No.A1
24.3375,120.5541667,8HQ3+2M Taiwan,8HQ3+2M Taiwan
8.645833333,78.12916667,J4WH+8M Palayakkayal,J4WH+8M Palayakkayal
13.59583333,100.5958333,30/12 Prakhon Chai Rd,30/12 Prakhon Chai Rd
20.64583333,93.00416667,J2W3+8M Myathle,J2W3+8M Myathle
16.0625,-16.47916667,3G6C+X8 Saint Louis,3G6C+X8 Saint Louis
22.32916667,88.67083333,8MHC+M8 Matla,8MHC+M8 Matla
52.6125,5.645833333,A6,A6
39.65416667,119.3125,80 A Na Ya Xiao Zhen Nan Qu,80 A Na Ya Xiao Zhen Nan Qu
33.45416667,120.6208333,FJ3C+M8 Sanlongzhen,FJ3C+M8 Sanlongzhen
-35.72916667,-57.35416667,48P47JCW+88,48P47JCW+88
36.67083333,51.45416667,نیکوکار,نیکوکار
-4.0375,144.6958333,XM7W+28 Botbot,XM7W+28 Botbot
-30.1125,30.85416667,VVQ3+2M Kingsburgh,VVQ3+2M Kingsburgh
24.0875,120.4125,3CQ7+22 Taiwan,3CQ7+22 Taiwan
30.27916667,121.0958333,73HW+M8 Yuyao,73HW+M8 Yuyao
-4.120833333,105.7875,VQHP+8GX,VQHP+8GX
37.54583333,120.2458333,G6WW+88 Zhaoyuan,G6WW+88 Zhaoyuan
5.170833333,100.4291667,5CCH+8M Parit Buntar,5CCH+8M Parit Buntar
-10.4625,-36.40416667,GHPW+X8 Piaçabuçu - State of Alagoas,GHPW+X8 Piaçabuçu - State of Alagoas
45.59583333,47.72083333,HPWC+88 Vyshka,HPWC+88 Vyshka
30.64583333,121.1625,J5W7+82 Pinghu,J5W7+82 Pinghu
9.495833333,-84.3375,FMW7+82 Provincia de Puntarenas,FMW7+82 Provincia de Puntarenas
33.7625,-118.1958333,87 Aquarium Way,87 Aquarium Way
10.5375,107.0208333,G2PC+X8 Nhơn Trạch District,G2PC+X8 Nhơn Trạch District
47.2875,-1.970833333,72PH+XM Frossay,72PH+XM Frossay
40.7875,23.85416667,QVP3+XM Amfipoli,QVP3+XM Amfipoli
21.89583333,88.4625,VFW6+8X Damkal,VFW6+8X Damkal
25.54583333,66.4375,7JQ8GCWP+8X,7JQ8GCWP+8X
-1.595833333,137.8625,CV36+MX Tamakuri,CV36+MX Tamakuri
-35.74583333,-57.3625,48P47J3Q+M2,48P47J3Q+M2
-0.1125,99.7625,VQQ6+2X Katiagan,VQQ6+2X Katiagan
20.20416667,93.30416667,6833+MM Gwedaukchaung,6833+MM Gwedaukchaung
25.2375,121.6375,6JPP+XX Taiwan,6JPP+XX Taiwan
11.9625,-14.9875,X276+2X Poindom,X276+2X Poindom
8.504166667,124.6541667,GM34+P2V,GM34+P2V
53.32083333,7.295833333,87CW+88 Jemgum,87CW+88 Jemgum
22.57916667,113.4791667,HFHH+MM Zhongshan,HFHH+MM Zhongshan
17.42916667,106.6458333,CJHW+M8 Đồng Hới,CJHW+M8 Đồng Hới
24.04583333,117.7041667,2PW3+2HX,2PW3+2HX
22.10416667,87.9625,4X46+474,4X46+474
20.54583333,-77.22083333,77G4GQWH+8M,77G4GQWH+8M
41.02916667,28.95416667,Yavuz Sultan Selim,Yavuz Sultan Selim
15.5375,108.5958333,GHPW+X8 Núi Thành District,GHPW+X8 Núi Thành District
2.395833333,45.95416667,6HJ79XW3+8M,6HJ79XW3+8M
40.84583333,19.39583333,R9WW+88 Hastukasi,R9WW+88 Hastukasi
-13.52083333,40.52083333,FGHC+M8 Lurio,FGHC+M8 Lurio
6.229166667,80.05416667,63H3+JHP,63H3+JHP
9.320833333,76.37916667,89CH+9MV,89CH+9MV
31.27083333,30.19583333,75CW+88 Edku,75CW+88 Edku
41.39583333,28.5125,9GW6+8X Arnavutköy/İstanbul,9GW6+8X Arnavutköy/İstanbul
13.4125,-87.6125,C96Q+X2 Puerto Grande,C96Q+X2 Puerto Grande
-7.804166667,108.2625,57W6+3JG,57W6+3JG
13.8875,43.22916667,V6QH+2M أبو زهر، Yemen,V6QH+2M أبو زهر، Yemen
22.9625,116.2875,X77Q+22 Huilai County,X77Q+22 Huilai County
33.24583333,-8.4875,6GV6+RVQ,6GV6+RVQ
-0.779166667,100.2625,67C6+8X Katapiang,67C6+8X Katapiang
21.59583333,109.6625,HMW7+82 Shankouzhen,HMW7+82 Shankouzhen
24.84583333,120.9375,RWWP+8X Taiwan,RWWP+8X Taiwan
14.5375,-92.22083333,GQPH+XM La Isla,GQPH+XM La Isla
10.2125,122.8458333,6R7W+28 Binalbagan,6R7W+28 Binalbagan
22.64583333,90.07083333,J3WC+M4J,J3WC+M4J
30.85416667,121.7958333,VQ3W+M8 Luchaogang Farm,VQ3W+M8 Luchaogang Farm
24.67916667,118.1625,101 Pu Tou Li,101 Pu Tou Li
29.27083333,121.5458333,7GCW+88 Ninghai County,7GCW+88 Ninghai County
-21.44583333,43.5125,HG36+MX Bekoropoka,HG36+MX Bekoropoka
7.929166667,81.52916667,WGHH+MM Kayankerni,WGHH+MM Kayankerni
2.970833333,99.8125,XRC7+F3J,XRC7+F3J
6.0375,80.80416667,59 Madilla Road,59 Madilla Road
22.4625,120.4375,FC7P+2X Taiwan,FC7P+2X Taiwan
9.245833333,78.8375,6RWP+8X Sethu Karai,6RWP+8X Sethu Karai
25.89583333,36.6875,VMWP+8X Khurayyim Sa'id Saudi Arabia,VMWP+8X Khurayyim Sa'id Saudi Arabia
18.2125,83.9375,6W7P+2X Bontalakoduru,6W7P+2X Bontalakoduru
-2.4125,105.1125,H4Q7+22 Juru Taro,H4Q7+22 Juru Taro
6.979166667,79.87083333,29,29
5.5375,5.670833333,GMPC+X8 Dodo Bank,GMPC+X8 Dodo Bank
-6.029166667,106.5625,XHC7+G32,XHC7+G32
19.65416667,85.4875,MF3Q+M2 Baghamunda,MF3Q+M2 Baghamunda
13.12916667,45.45416667,4FH3+MM Zinjibar,4FH3+MM Zinjibar
7.329166667,125.7458333,8PHW+M8 Tagum,8PHW+M8 Tagum
22.7625,121.1708333,Q57C+28 Taiwan,Q57C+28 Taiwan
5.895833333,102.4875,VFWQ+82 Pasir Puteh,VFWQ+82 Pasir Puteh
2.495833333,100.1125,F4W7+82 Tanjung Sarang Elang,F4W7+82 Tanjung Sarang Elang
38.92916667,26.97916667,Çandarlı Mh,Çandarlı Mh
6.0625,80.8875,3V7Q+F7J,3V7Q+F7J
11.1625,75.80416667,5R63+XM Kozhikode,5R63+XM Kozhikode
21.82916667,112.0125,R2H6+MX Yashaozhen,R2H6+MX Yashaozhen
36.30416667,34.02916667,8G8P823H+MM,8G8P823H+MM
36.92083333,121.8625,China,China
35.7125,139.8541667,1-chōme-1-1 Shinkoiwa,1-chōme-1-1 Shinkoiwa
36.82083333,53.1625,R5C6+8X Tejen Lateh,R5C6+8X Tejen Lateh
-6.745833333,146.9708333,7X3C+M8 Lae,7X3C+M8 Lae
22.4875,89.82083333,FRPC+X8 Baharbunia Union,FRPC+X8 Baharbunia Union
-22.7875,-43.27083333,6P7H+2M Duque de Caxias,6P7H+2M Duque de Caxias
8.8375,-13.09583333,RWQ3+2M Katik,RWQ3+2M Katik
36.77083333,10.29583333,Q7CW+88 Rades,Q7CW+88 Rades
-4.445833333,-37.7875,H637+M2 Fortim,H637+M2 Fortim
39.80416667,127.5875,RH3P+MX Hamhung,RH3P+MX Hamhung
10.19583333,76.19583333,55WW+88 Moothakunnam,55WW+88 Moothakunnam
51.22916667,4.395833333,Thonetlaan 133F,Thonetlaan 133F
7.504166667,81.75416667,GQ33+MM Mandur,GQ33+MM Mandur
19.37083333,85.0625,93C6+8X Pallibandha,93C6+8X Pallibandha
12.2625,109.1958333,756W+V5V,756W+V5V
-7.7625,109.4708333,6FPC+X8 Tambakmulyo,6FPC+X8 Tambakmulyo
-6.870833333,110.5125,4GH6+MX Surodadi,4GH6+MX Surodadi
-19.9875,48.7625,2Q76+2X Ambodiharina,2Q76+2X Ambodiharina
25.67083333,119.4708333,MFCC+88 Fuqing,MFCC+88 Fuqing
20.57083333,92.7125,HPC6+8X Kyaung Taung,HPC6+8X Kyaung Taung
30.0875,47.94583333,3WQW+28 Um Qasr,3WQW+28 Um Qasr
5.320833333,103.1041667,84C3+8M Kuala Terengganu,84C3+8M Kuala Terengganu
-7.504166667,144.3791667,F9WH+8M Ero,F9WH+8M Ero
3.779166667,103.3291667,434,434
35.57083333,119.6291667,HJCH+8M Liangchengzhen,HJCH+8M Liangchengzhen
-18.1375,178.5291667,VG6H+XM Vutia-Muana Ira,VG6H+XM Vutia-Muana Ira
28.6375,121.5125,1981 Kai Fa Da Dao Dong Duan,1981 Kai Fa Da Dao Dong Duan
4.904166667,-2.279166667,WP3C+M8 Atababo,WP3C+M8 Atababo
8.3875,100.1375,94QP+2X Khlong Noi,94QP+2X Khlong Noi
-8.970833333,-78.64583333,29H3+MM Puerto Santa,29H3+MM Puerto Santa
24.8625,66.87083333,VV6C+X8 Keamari,VV6C+X8 Keamari
-6.1875,107.6041667,RJ63+XM Muarabaru,RJ63+XM Muarabaru
32.94583333,120.8958333,8Q42WVWW+88,8Q42WVWW+88
